Pfolio ,SecurityShortName    ,Security ,SectorLevel4         ,MaturityDate ,Duration ,YieldtoMaturity ,Units             ,UnitCost      ,TotalCost         ,MarketPrice      ,CleanMarketValue  ,All-InMarketValue ,Appreciation      ,AccruedInterest   ,%Sector ,%Pfolio ,ValuationDate ,TYPE
Equity                                                                                                                           ,,,,,,,,,,,00066069000.12,00066069000.12,              ,              ,100.00,052.49,          ,
SBGESP,ESK 9.25% 200418    ,ES18    ,Fixed Interest      ,20/04/2018,000.65,007.95,00000001198.00,00000104.89,00000001256.63,0000007.950000,00000001208.05,00000001241.75,-0000000014.88,00000000033.70,000.00,000.00,08/08/2017,FI00
SBGESP,R203 8.25 150917    ,R203    ,Fixed Interest      ,15/09/2017,000.10,006.95,00000082877.00,00000101.84,00000084398.56,0000006.950000,00000082940.82,00000085694.49,00000001295.93,00000002753.67,000.16,000.07,08/08/2017,FI00
SBGESP,SA ROAD 9.75% 310720,HWAY20  ,Fixed Interest      ,31/07/2020,002.55,008.26,00000045537.00,00000107.21,00000048821.42,0000008.260000,00000047293.89,00000047403.37,-0000001418.05,00000000109.48,000.09,000.04,08/08/2017,FI00
SBGESP,R204 8.00 211218    ,R204    ,Fixed Interest      ,21/12/2018,001.27,007.08,00000243846.00,00000101.49,00000247470.58,0000007.080000,00000246684.76,00000249303.59,00000001833.01,00000002618.83,000.47,000.20,08/08/2017,FI00
SBGESP,R207 7.25 150120    ,R207    ,Fixed Interest      ,15/01/2020,002.19,007.33,00000004662.00,00000099.82,00000004653.82,0000007.330000,00000004653.30,00000004676.45,00000000022.63,00000000023.15,000.01,000.00,08/08/2017,FI00
SBGESP,ESK 10.00% 250123   ,ES23    ,Fixed Interest      ,25/01/2023,004.17,008.93,00000087068.00,00000109.92,00000095704.05,0000008.930000,00000091017.45,00000091375.26,-0000004328.79,00000000357.81,000.17,000.07,08/08/2017,FI00
SBGESP,R2023 7.75 280223   ,R2023   ,Fixed Interest      ,28/02/2023,004.30,007.90,00000517633.00,00000097.50,00000504693.11,0000007.900000,00000514004.75,00000531809.93,00000027116.82,00000017805.18,001.00,000.42,08/08/2017,FI00
SBGESP,R208 6.75 310321    ,R208    ,Fixed Interest      ,31/03/2021,003.09,007.48,00000046286.00,00000095.89,00000044383.47,0000007.480000,00000045216.27,00000046337.59,00000001954.12,00000001121.32,000.09,000.04,08/08/2017,FI00
SBGESP,TRN/CAL 9% 280521   ,WSP5    ,Fixed Interest      ,28/05/2021,003.13,008.23,00000094898.00,00000102.35,00000097126.45,0000008.230000,00000097209.74,00000098917.90,00000001791.45,00000001708.16,000.19,000.08,08/08/2017,FI00
SBGESP,ESK 7.85% 020426    ,ES26    ,Fixed Interest      ,02/04/2026,005.82,009.72,00000327753.00,00000090.36,00000296167.61,0000009.720000,00000292352.11,00000301445.22,00000005277.61,00000009093.11,000.57,000.24,08/08/2017,FI00
SBGESP,R186 10.5 211226    ,R186    ,Fixed Interest      ,21/12/2026,006.04,008.56,00000039851.00,00000112.64,00000044887.55,0000008.560000,00000044754.35,00000045316.09,00000000428.54,00000000561.74,000.08,000.04,08/08/2017,FI00
SBGESP,ESK 7.5% 150933     ,ES33    ,Fixed Interest      ,15/09/2033,007.84,010.77,00000097611.00,00000081.09,00000079155.99,0000010.770000,00000073407.29,00000076355.68,-0000002800.31,00000002948.39,000.14,000.06,08/08/2017,FI00
SBGESP,R2030 8.00 310130   ,R2030   ,Fixed Interest      ,31/01/2030,007.55,009.12,00000254863.00,00000094.83,00000241684.62,0000009.115000,00000233925.14,00000234427.88,-0000007256.74,00000000502.74,000.44,000.19,08/08/2017,FI00
SBGESP,R2032 8.25 310332   ,R2032   ,Fixed Interest      ,31/03/2032,007.85,009.35,00000479438.00,00000099.91,00000479009.82,0000009.345000,00000437874.32,00000452070.29,-0000026939.53,00000014195.97,000.85,000.36,08/08/2017,FI00
SBGESP,R2035 8.875 280235  ,R2035   ,Fixed Interest      ,28/02/2035,008.20,009.60,00000508661.00,00000096.51,00000490932.08,0000009.595000,00000477631.31,00000497667.67,00000006735.59,00000020036.36,000.93,000.40,08/08/2017,FI00
SBGESP,R2037 8.50 310137   ,R2037   ,Fixed Interest      ,31/01/2037,008.88,009.69,00000796886.00,00000096.46,00000768688.51,0000009.690000,00000714471.18,00000716141.37,-0000052547.14,00000001670.19,001.34,000.57,08/08/2017,FI00
SBGESP,R2040 9.00 310140   ,R2040   ,Fixed Interest      ,31/01/2040,009.11,009.83,00000041696.00,00000096.55,00000040256.40,0000009.830000,00000038580.08,00000038672.61,-0000001583.79,00000000092.53,000.07,000.03,08/08/2017,FI00
SBGESP,R2044 8.75 310144   ,R2044   ,Fixed Interest      ,31/01/2044,009.49,009.86,00008055766.00,00000093.67,00007545669.48,0000009.860000,00007219325.34,00007236705.66,-0000308963.82,00000017380.32,013.57,005.75,08/08/2017,FI00
SBGESP,R2048 8.75 280248   ,R2048   ,Fixed Interest      ,28/02/2048,009.37,009.82,00004666312.00,00000092.97,00004338410.93,0000009.820000,00004183010.86,00004364229.89,00000025818.96,00000181219.03,008.18,003.47,08/08/2017,FI00
SBGESP,R209 6.25 310336    ,R209    ,Fixed Interest      ,31/03/2036,009.12,009.57,00003487031.00,00000077.58,00002705405.92,0000009.565000,00002489459.08,00002567678.42,-0000137727.50,00000078219.34,004.81,002.04,08/08/2017,FI00
SBGESP,R213 7.00 280231    ,R213A   ,Fixed Interest      ,28/02/2031,007.82,009.22,00004111000.00,00000088.47,00003636795.97,0000009.220000,00003411263.40,00003538986.00,-0000097809.97,00000127722.60,006.64,002.81,08/08/2017,FI00
SBGESP,R214 6.5 280241     ,R214    ,Fixed Interest      ,28/02/2041,009.46,009.75,00001371000.00,00000075.42,00001034058.38,0000009.750000,00000962063.74,00001001616.13,-0000032442.25,00000039552.39,001.88,000.80,08/08/2017,FI00
SBGESP,AFRBNK 9.50% 240518 ,ABK2    ,Fixed Interest      ,24/05/2018,000.73,010.03,00000016425.60,00000105.98,00000017407.30,0000010.030000,00000016353.48,00000016682.67,-0000000724.63,00000000329.19,000.03,000.01,08/08/2017,FI00
SBGESP,CTY JHB 9% 050618   ,COJ04   ,Fixed Interest      ,05/06/2018,000.77,008.09,00000373374.00,00000099.62,00000371945.10,0000008.090000,00000375942.67,00000381926.88,00000009981.78,00000005984.21,000.72,000.30,08/08/2017,FI00
SBGESP,FRSTRND 10.5% 140418,FRX18   ,Fixed Interest      ,14/04/2018,000.64,007.67,00000002000.00,00000104.58,00000002091.51,0000007.670000,00000002038.00,00000002103.01,00000000011.50,00000000065.01,000.00,000.00,08/08/2017,FI00
SBGESP,IMPERIAL GRP 280917 ,IPL6    ,Fixed Interest      ,28/09/2017,000.14,007.90,00000021991.00,00000101.89,00000022406.20,0000007.900000,00000022030.84,00000022820.42,00000000414.22,00000000789.58,000.04,000.02,08/08/2017,FI00
SBGESP,INV 13.735% 300418  ,IV08    ,Fixed Interest      ,30/04/2018,000.67,008.78,00000002000.00,00000106.91,00000002138.19,0000008.780000,00000002067.12,00000002143.13,00000000004.94,00000000076.01,000.00,000.00,08/08/2017,FI00
SBGESP,STD 8.4% 100418     ,SBK9    ,Fixed Interest      ,10/04/2018,000.63,008.43,00000197577.00,00000096.24,00000190138.41,0000008.430000,00000197485.36,00000202987.21,00000012848.80,00000005501.85,000.38,000.16,08/08/2017,FI00
SBGESP,TRNSNET 9.25% 141117,TN17    ,Fixed Interest      ,14/11/2017,000.26,007.64,00000029602.00,00000103.51,00000030640.86,0000007.640000,00000029703.40,00000030356.06,-0000000284.80,00000000652.66,000.06,000.02,08/08/2017,FI00
SBGESP,AA05 9.27% 220319   ,AA05    ,Fixed Interest      ,22/03/2019,001.43,008.60,00000006000.00,00000099.75,00000005984.93,0000008.600000,00000006056.87,00000006270.21,00000000285.28,00000000213.34,000.01,000.00,08/08/2017,FI00
SBGESP,AB013 8.295% 211118 ,AB013   ,Fixed Interest      ,21/11/2018,001.17,009.08,00000031000.00,00000096.08,00000029784.05,0000009.080000,00000030699.40,00000031263.00,00000001478.95,00000000563.60,000.06,000.02,08/08/2017,FI00
SBGESP,ABSA 8.20%010620    ,ABS6    ,Fixed Interest      ,01/06/2020,002.43,008.58,00000043770.00,00000095.33,00000041725.88,0000008.580000,00000043351.22,00000044029.72,00000002303.84,00000000678.50,000.08,000.03,08/08/2017,FI00
SBGESP,AIRPORT 8.58% 150319,AIR01   ,Fixed Interest      ,15/03/2019,001.42,008.43,00000024000.00,00000097.62,00000023428.34,0000008.430000,00000024042.74,00000024872.06,00000001443.72,00000000829.32,000.05,000.02,08/08/2017,FI00
SBGESP,BARLOW 9.80 01102018,BAW11   ,Fixed Interest      ,01/10/2018,001.03,008.58,00000032000.00,00000101.09,00000032347.84,0000008.580000,00000032408.28,00000033525.21,00000001177.37,00000001116.93,000.06,000.03,08/08/2017,FI00
SBGESP,DEV BNK 9.45%150620 ,DV22    ,Fixed Interest      ,07/02/2020,002.19,008.54,00000088165.00,00000103.29,00000091063.89,0000008.540000,00000089935.00,00000089980.65,-0000001083.24,00000000045.65,000.17,000.07,08/08/2017,FI00
SBGESP,FRSTRND 8.5%211218  ,FRB05   ,Fixed Interest      ,21/12/2018,001.25,008.88,00000137017.00,00000093.80,00000128520.48,0000008.880000,00000136330.96,00000137894.46,00000009373.98,00000001563.50,000.26,000.11,08/08/2017,FI00
SBGESP,FRSTRND 12% 211218  ,FRBC21  ,Fixed Interest      ,21/12/2018,001.23,009.89,00000046912.00,00000102.16,00000047926.51,0000009.890000,00000048135.75,00000048891.48,00000000964.97,00000000755.73,000.09,000.04,08/08/2017,FI00
SBGESP,NBK3A 11.39% 090919 ,NBK3A   ,Fixed Interest      ,09/09/2019,001.77,008.15,00000024000.00,00000107.30,00000025753.02,0000008.150000,00000025451.88,00000026597.75,00000000844.73,00000001145.87,000.05,000.02,08/08/2017,FI00
SBGESP,SA NAT 12.25% 301118,NRA018  ,Fixed Interest      ,30/11/2018,001.18,008.26,00000010000.00,00000109.22,00000010921.98,0000008.260000,00000010482.95,00000010717.88,-0000000204.10,00000000234.93,000.02,000.01,08/08/2017,FI00
SBGESP,OM 9.76 19/03/2020  ,OML05   ,Fixed Interest      ,19/03/2020,002.18,009.71,00000620459.00,00000100.00,00000620459.00,0000009.710000,00000620841.39,00000644566.38,00000024107.38,00000023724.99,001.21,000.51,08/08/2017,FI00
SBGESP,STD 8.87% 240519    ,SBS25   ,Fixed Interest      ,24/05/2019,001.61,007.95,00000138000.00,00000099.72,00000137617.31,0000007.950000,00000140034.16,00000142616.43,00000004999.12,00000002582.27,000.27,000.11,08/08/2017,FI00
SBGESP,AA07 9.49% 150421   ,AA07    ,Fixed Interest      ,15/04/2021,002.96,009.58,00000956515.00,00000100.00,00000956515.00,0000009.580000,00000953567.12,00000982415.61,00000025900.61,00000028848.49,001.84,000.78,08/08/2017,FI00
SBGESP,ABL SENIOR TRAN STUB,ABL SENT,Fixed Interest      ,04/04/2021,003.49,019.28,00000002124.02,00000000.00,00000000000.00,0000050.250000,00000001067.32,00000001067.32,00000001067.32,00000000000.00,000.00,000.00,08/08/2017,FI02
SBGESP,CTY JHB 10.78%230321,COJ07   ,Fixed Interest      ,23/03/2021,002.86,009.49,00000022339.00,00000105.11,00000023479.98,0000009.490000,00000023193.12,00000024110.19,00000000630.21,00000000917.07,000.05,000.02,08/08/2017,FI00
SBGESP,DEV BNK 10.0%270223 ,DV23    ,Fixed Interest      ,27/02/2023,004.03,009.45,00000411552.00,00000104.78,00000431243.36,0000009.450000,00000421266.40,00000439645.28,00000008401.92,00000018378.88,000.82,000.35,08/08/2017,FI00
SBGESP,TRANSNET 9.5% 130521,EJ920857,Fixed Interest      ,13/05/2021,003.02,010.18,00005000000.00,00000100.00,00005000000.00,0000097.894000,00004894700.00,00005008172.00,00000008172.00,00000113472.00,009.39,003.98,08/08/2017,FI00
SBGESP,FRSTRD JBR+170271020,FRS49   ,Fixed Interest      ,27/10/2020,002.77,008.78,00000005294.00,00000100.01,00000005294.49,0000100.012308,00000005294.65,00000005311.21,00000000016.72,00000000016.56,000.01,000.00,08/08/2017,FI02
SBGESP,NED 8.92% 281120    ,NBK11A  ,Fixed Interest      ,28/11/2020,002.77,008.50,00000091098.00,00000100.00,00000091098.00,0000008.495000,00000092160.28,00000093785.47,00000002687.47,00000001625.19,000.18,000.07,08/08/2017,FI00
SBGESP,SA ROAD12.25% 311022,NRA022  ,Fixed Interest      ,31/10/2022,003.80,009.18,00000032042.00,00000121.50,00000038931.83,0000009.180000,00000036035.69,00000037121.83,-0000001810.00,00000001086.14,000.07,000.03,08/08/2017,FI00
SBGESP,OM 10.32% 19/03/2022,OML06   ,Fixed Interest      ,19/03/2022,003.46,010.48,00000040916.00,00000100.00,00000040916.00,0000010.480000,00000040658.30,00000042312.61,00000001396.61,00000001654.31,000.08,000.03,08/08/2017,FI00
SBGESP,OM 10.90% 14092022  ,OML09   ,Fixed Interest      ,14/09/2022,003.70,010.47,00000589890.00,00000100.00,00000589890.00,0000010.470000,00000599377.26,00000625448.81,00000035558.81,00000026071.55,001.17,000.50,08/08/2017,FI00
SBGESP,RWB 9.97% 210421    ,RW21    ,Fixed Interest      ,21/04/2021,002.97,009.15,00000242497.00,00000103.02,00000249829.58,0000009.150000,00000248539.59,00000255825.80,00000005996.22,00000007286.21,000.48,000.20,08/08/2017,FI00
SBGESP,SBS19 10.18% 230621 ,SBS19   ,Fixed Interest      ,23/06/2021,003.15,008.36,00000029000.00,00000105.15,00000030492.40,0000008.360000,00000030709.88,00000031090.03,00000000597.63,00000000380.15,000.06,000.02,08/08/2017,FI00
SBGESP,STD 10.13% 200224   ,SBS27   ,Fixed Interest      ,20/02/2024,004.55,009.15,00000290000.00,00000102.19,00000296347.26,0000009.150000,00000303840.17,00000317522.60,00000021175.34,00000013682.43,000.60,000.25,08/08/2017,FI00
SBGESP,STD 8.60% 161121    ,SBS4    ,Fixed Interest      ,16/11/2021,003.44,008.80,00000236916.00,00000092.91,00000220116.10,0000008.800000,00000235166.07,00000239910.88,00000019794.78,00000004744.81,000.45,000.19,08/08/2017,FI00
SBGESP,TRNSNET 10.5% 170920,TN20    ,Fixed Interest      ,17/09/2020,002.53,008.76,00000129496.00,00000105.41,00000136499.02,0000008.760000,00000135445.37,00000140846.95,00000004347.93,00000005401.58,000.26,000.11,08/08/2017,FI00
SBGESP,TRNSNET 10.80%061123,TN23    ,Fixed Interest      ,06/11/2023,004.43,009.42,00000240404.00,00000108.61,00000261101.73,0000009.420000,00000255671.82,00000262429.48,00000001327.75,00000006757.66,000.49,000.21,08/08/2017,FI00
SBGESP,UMGENI 10.70% 020321,UG21    ,Fixed Interest      ,02/03/2021,002.82,009.08,00000061496.00,00000107.11,00000065870.91,0000009.080000,00000064443.35,00000067327.76,00000001456.85,00000002884.41,000.13,000.05,08/08/2017,FI00
SBGESP,ABSA 8.80%110926    ,ABS7    ,Fixed Interest      ,11/09/2026,005.82,009.91,00000040964.00,00000089.47,00000036649.43,0000009.910000,00000038261.24,00000039752.55,00000003103.12,00000001491.31,000.07,000.03,08/08/2017,FI00
SBGESP,CT 11.16% 150325    ,CCT03   ,Fixed Interest      ,15/03/2025,004.89,010.46,00000795283.00,00000111.25,00000884718.30,0000010.460000,00000823514.51,00000859259.14,-0000025459.16,00000035744.63,001.61,000.68,08/08/2017,FI00
SBGESP,CTY JHB 11.455%     ,COJ08   ,Fixed Interest      ,22/06/2026,005.51,010.56,00000472251.00,00000100.00,00000472251.00,0000010.560000,00000496061.08,00000503175.12,00000030924.12,00000007114.04,000.94,000.40,08/08/2017,FI00
SBGESP,FRSTRND 10.75%101224,FRX24   ,Fixed Interest      ,10/12/2024,005.03,009.20,00000046000.00,00000106.40,00000048944.92,0000009.200000,00000049730.50,00000050543.38,00000001598.46,00000000812.88,000.09,000.04,08/08/2017,FI00
SBGESP,SBS20 10.05% 150526 ,SBS20B  ,Fixed Interest      ,15/05/2026,005.66,009.67,00000123000.00,00000100.32,00000123391.45,0000102.193910,00000125698.51,00000128611.09,00000005219.64,00000002912.58,000.24,000.10,08/08/2017,FI00
SBGESP,SDT 9.785% 120627   ,SBS31   ,Fixed Interest      ,12/06/2027,006.13,009.89,00000244874.00,00000097.24,00000238120.15,0000009.890000,00000243207.34,00000247014.84,00000008894.69,00000003807.50,000.46,000.20,08/08/2017,FI00
SBGESP,TRANSNET 9.5% 190825,TN25    ,Fixed Interest      ,19/08/2025,005.20,010.40,00000041867.00,00000100.33,00000042006.74,0000010.400000,00000039861.41,00000041724.78,-0000000281.96,00000001863.37,000.08,000.03,08/08/2017,FI00
SBGESP,TRNSNET 8.90% 141127,TN27    ,Fixed Interest      ,14/11/2027,006.26,010.55,00000061496.00,00000094.88,00000058347.02,0000010.550000,00000055197.34,00000056501.90,-0000001845.12,00000001304.56,000.11,000.04,08/08/2017,FI00
SBGESP,STNLIB INF BOND B1  ,SBLB1   ,Fixed Interest      ,          ,000.00,      ,00000988977.13,00000001.00,00000993186.12,0000001.041525,00001030044.40,00001030044.40,00000036858.28,              ,001.93,000.82,08/08/2017,OS03
